PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags
04v5S,8/2k2p2/p3p1p1/1p1NP1Pp/3q1P1P/P4Q2/KP6/8 b - - 0 40,d4d5 f3d5 e6d5 a2b3 c7d7 b3c3 d7e6 c3d4 e6f5 d4d5,2474,92,87,597,crushing endgame queenEndgame veryLong,https://lichess.org/AFh5pc0f/black#80,
052ot,8/1p2k3/2p1p3/p3qpQ1/P7/2P3P1/1PK3P1/8 b - - 13 40,e7d6 g5d8 d6c5 d8a5 b7b5 a5a7 c5d6 a7b8,2318,98,88,876,crushing endgame interference queenEndgame veryLong,https://lichess.org/BXQc98QP/black#80,
05Ffs,8/p7/5kp1/7p/3pqPPP/1P6/P2Q1K2/8 w - - 0 37,d2e2 e4e2 f2e2 h5g4,1952,75,73,200,crushing endgame queenEndgame short,https://lichess.org/YeVwIrZI#73,
05U1U,8/kp6/1qp5/p1Qp3P/3P4/8/6P1/7K b - - 0 45,a5a4 h5h6 a7a6 c5b6 a6b6 h6h7,2137,77,90,679,advancedPawn crushing endgame long queenEndgame,https://lichess.org/IucrdYN0/black#90,
0682Z,8/2Q1k1p1/1p3p1p/4p2P/P2qPP2/5KP1/8/8 b - - 4 43,d4d7 c7d7 e7d7 f4e5,2097,76,89,386,crushing endgame queenEndgame short,https://lichess.org/S2umyLoR/black#86,
06CtA,7k/4q1p1/7p/3Q4/3P4/p1P4P/6P1/6K1 w - - 1 34,d5a2 e7e3 g1h2 e3f4 g2g3 f4c1 a2g2 c1b2,2744,96,94,1024,crushing endgame queenEndgame veryLong,https://lichess.org/vQHkZQNG#67,
06H5H,5k2/6p1/3q3p/p1p5/1pQ4P/1P2KP2/P5P1/8 w - - 13 41,c4f4 d6f4 e3f4 c5c4 f4e4 c4c3,2312,89,90,131,crushing endgame long queenEndgame,https://lichess.org/stvD2y4i#81,
06fXM,6k1/pp4pp/4p3/3p4/3P2Q1/1P5P/P1q1KPP1/8 w - - 1 25,e2f3 c2d3 f3f4 d3d4,2090,74,88,232,crushing endgame interference queenEndgame short,https://lichess.org/yJCxbDnA#49,
06i6v,8/6kp/2p3p1/3q4/3P4/P1PK4/1Q6/8 b - - 0 41,d5b5 b2b5 c6b5 c3c4 b5b4 a3b4,1911,75,96,939,crushing endgame long queenEndgame,https://lichess.org/vCrloF3l/black#82,
072ew,8/pp5k/2pp2p1/6Q1/4P1PP/3P1K2/Pq6/8 b - - 1 34,b2e5 g5e5 d6e5 d3d4,1894,78,88,64,crushing endgame queenEndgame short,https://lichess.org/jTvL659R/black#68,
07ExD,5Q2/8/1p6/p1kq4/3p4/P4P2/1P6/K7 b - - 3 49,d5d6 f8d6 c5d6 a1b1,2234,79,92,605,crushing defensiveMove endgame queenEndgame short,https://lichess.org/2AXPqNgU/black#98,
07RZ1,6k1/6p1/p5qp/1p1P4/1Pp1pp2/P1P4P/4QPP1/6K1 w - - 0 32,d5d6 f4f3 e2f1 g6d6,2024,74,86,269,crushing endgame master queenEndgame short,https://lichess.org/n6nN5JXe#63,
07egd,8/6p1/1p1q3p/p2P4/2P3Pk/4Q2P/8/7K b - - 2 39,a5a4 h1g2 d6f6 d5d6,2638,118,89,1303,crushing endgame queenEndgame short,https://lichess.org/Y16zMiun/black#78,
01ghr,8/8/5k2/6p1/r2RK1P1/5P2/8/8 b - - 51 68,a4d4 e4d4 f6e6 d4e4,1079,86,95,539,crushing defensiveMove endgame short zugzwang,https://lichess.org/KxPFdOcY/black#136,
02ccm,8/8/r3k2p/4p1p1/4P1P1/RK3P1P/8/8 b - - 0 47,a6a3 b3a3 e6d7 a3b4 d7c6 b4c4,1153,76,100,612,crushing defensiveMove endgame long zugzwang,https://lichess.org/aoIiywfA/black#94,
02myt,8/5r2/5P2/1p1pBk2/p1pP4/P1P2K2/1P6/8 b - - 4 46,f7f6 e5f6 f5f6 f3f4,1053,77,91,355,crushing defensiveMove endgame short zugzwang,https://lichess.org/Ivp9f0zu/black#92,
03FZ5,8/8/3k1np1/p4p2/1pBP1Pp1/1P2K1P1/7P/8 b - - 1 45,f6d5 c4d5 d6d5 e3d3 d5d6 d3c4 d6c6 d4d5,1096,80,93,6379,crushing endgame veryLong zugzwang,https://lichess.org/aIAd9tS2/black#90,
0LbRK,6n1/8/p7/1p1k1pBp/1P3P1P/P2K4/8/8 b - - 4 42,d5d6 d3d4 d6e6 d4c5,1089,78,89,1197,crushing endgame short zugzwang,https://lichess.org/6718TZqS/black#84,
0OCbV,8/5R2/8/1p3r2/2p2Pk1/2P5/2K5/8 w - - 3 47,f7f5 g4f5 c2d2 f5f4 d2e2 f4e4,1106,76,76,134,crushing defensiveMove endgame long zugzwang,https://lichess.org/EAWf4NVi#93,
0OObT,8/5k2/5p2/p1p1rP1p/P2pR2P/1P3K2/2P5/8 w - - 1 37,e4e5 f6e5 f3e4 f7f6 e4d5 f6f5,1048,124,89,47,crushing endgame long zugzwang,https://lichess.org/9sNraTG7#73,
0U4Ep,8/5B2/1p1k4/1P1n2p1/PK3p1p/5P1P/8/8 w - - 2 42,f7d5 d6d5 b4c3 d5c5 c3d3 c5b4 d3e4 b4a4 e4f5 a4b5,1065,89,94,628,crushing endgame veryLong zugzwang,https://lichess.org/sc7PER9S#83,
0VQxN,8/8/2p3k1/1p1p2p1/3P3q/2P1P3/p4Q1K/B7 w - - 8 50,f2h4 g5h4 h2h3 g6g5,977,76,99,409,crushing defensiveMove endgame short zugzwang,https://lichess.org/KEDNppVM#99,
0dwZT,8/8/1pbk4/p1p2p1p/P1P1pP1P/N1P1K1P1/8/8 w - - 2 32,a3b5 c6b5 c4b5 d6d5 e3e2 d5c4,1186,78,100,336,crushing endgame long zugzwang,https://lichess.org/DXnvhF81#63,
10B8H,8/8/6p1/1p1k1p1p/4rP1P/1P2RKP1/8/8 w - - 1 40,e3e4 f5e4 f3e3 b5b4,1136,76,90,701,crushing defensiveMove endgame master masterVsMaster short zugzwang,https://lichess.org/jPBPl831#79,
12dC3,8/3b2p1/8/8/3k1pNP/3p1P2/3K2P1/8 b - - 10 49,d7g4 f3g4 d4e5 d2d3,1112,78,99,1365,crushing endgame master short zugzwang,https://lichess.org/lcqweNNo/black#98,
13QBt,8/8/8/p1p1Q1K1/P1P5/8/3k4/4q3 w - - 4 60,e5e1 d2e1 g5f4 e1d2 f4e5 d2c3 e5d5 c3b4,1126,82,94,560,crushing endgame veryLong zugzwang,https://lichess.org/mGF0pE2M#119,
1YuXd,8/6p1/3b2p1/1p1kN1P1/1PpP1K2/2P5/8/8 w - - 3 48,f4e3 d6e5 d4e5 d5e5,679,95,89,819,crushing endgame short zugzwang,https://lichess.org/icfKMi9D#95,
1iJWR,8/5k2/8/r2RKP2/5P2/8/8/8 b - - 12 69,a5d5 e5d5 f7f6 d5e4,891,80,99,506,crushing defensiveMove endgame short zugzwang,https://lichess.org/f0GI14g4/black#138,
21RyE,6KQ/8/5p1q/2k2P2/8/8/8/8 b - - 0 56,h6h8 g8h8 c5d4 h8g7 d4e5 g7g6 e5e4 g6f6,1171,82,93,86,crushing endgame veryLong zugzwang,https://lichess.org/jTSXMZYi/black#112,
2Lav5,8/8/8/6p1/2kb2Pp/7P/3KN3/8 w - - 0 55,e2d4 c4d4 d2e2 d4e4 e2f2 e4f4,644,85,83,206,crushing endgame long zugzwang,https://lichess.org/MerH602Z#109,
2aRCA,8/8/4bk2/2p1pN2/1p2PpKP/1P1P4/2P5/8 w - - 1 53,g4f3 e6f5 e4f5 f6f5,881,87,89,1163,crushing endgame short zugzwang,https://lichess.org/NNSOfbw1#105,
2ofTK,8/2b2p2/2k1p1p1/p1P1B1P1/P1K2P2/8/8/8 b - - 12 60,c7e5 f4e5 c6c7 c4b5,1025,78,71,118,crushing endgame master short zugzwang,https://lichess.org/D9zS16rk/black#120,
2p64s,8/1p6/1p1k4/5p2/1PPKbPp1/P3N1P1/8/8 w - - 1 46,e3d5 e4d5 c4d5 b6b5 d4e3 d6d5,1195,77,95,1046,crushing endgame long master quietMove zugzwang,https://lichess.org/zHPuiXq2#91,
31CcD,8/3r4/8/3R4/3Kp3/4P1k1/8/8 b - - 0 65,d7d5 d4d5 g3f3 d5d4 f3f2 d4e4,962,91,94,155,crushing endgame long zugzwang,https://lichess.org/peU4tVKQ/black#130,
3C0aO,8/5k2/3K2p1/p4bPp/P7/3B4/6P1/8 w - - 8 46,d3f5 g6f5 d6e5 f7g6 e5f4 h5h4,1066,205,63,21,crushing defensiveMove endgame long master zugzwang,https://lichess.org/Y6V99Lrs#91,
3GuPp,8/8/4p1k1/3pP3/b2P2K1/8/3N4/8 w - - 0 44,d2f3 a4d1 g4f4 d1f3 f4f3 g6f5,1058,76,100,77,crushing endgame long zugzwang,https://lichess.org/1XQOUO8Z#87,
3PNGx,8/1p3k2/p1p2b2/P1PpBPp1/1P1Pp1K1/4P3/8/8 w - - 1 41,e5f6 f7f6 g4g3 f6f5,845,88,85,90,crushing endgame short zugzwang,https://lichess.org/9733Dx2D#81,
3Xgb6,8/8/8/1k3p1p/4n2P/1Kp1P3/2B5/8 b - - 4 51,b5c5 c2e4 f5e4 b3c3,753,100,68,112,crushing endgame short zugzwang,https://lichess.org/8x655981/black#102,
3ZX4j,2r5/8/3k4/5p2/3P4/2RKP3/8/8 b - - 0 48,c8c3 d3c3 d6d5 c3d3,1124,84,92,1220,crushing defensiveMove endgame short zugzwang,https://lichess.org/zkaRiwL6/black#96,
3g7NL,8/2p5/2p5/4kb2/8/4K1N1/8/8 w - - 0 77,g3f5 e5f5 e3d4 f5e6 d4c5 e6d7,1098,131,100,18,crushing defensiveMove endgame long zugzwang,https://lichess.org/HdW5sc73#153,
3icS7,6n1/5k2/7p/5Pp1/6P1/5K2/1B6/8 b - - 1 53,g8f6 b2f6 f7f6 f3e4,1028,106,80,81,crushing defensiveMove endgame short zugzwang,https://lichess.org/SWBH4rfh/black#106,
3lW7Q,8/6k1/6p1/6P1/2RK4/8/8/2r5 b - - 2 59,c1c4 d4c4 g7f8 c4d5 f8e7 d5e5,1029,88,94,904,crushing defensiveMove endgame long zugzwang,https://lichess.org/bMeR0TBa/black#118,
3pzkY,8/8/4B1p1/5n1p/7k/5P1P/5K2/8 w - - 2 58,e6f5 g6f5 f2g2 f5f4,1079,84,95,744,crushing endgame short zugzwang,https://lichess.org/bc4N0wZz#115,
3z6y5,8/5p2/8/2kN1Pp1/1p2K3/1Pb4P/8/8 w - - 5 52,d5c3 b4c3 e4d3 c5b4 d3c2 f7f6,1170,76,92,748,crushing defensiveMove endgame long zugzwang,https://lichess.org/W2TbNpMt#103,
4GBYv,8/3k4/4p3/p1NpP1p1/Pb1P2P1/1P1K4/8/8 b - - 2 62,b4c5 d4c5 d7c6 d3d4,1103,90,79,70,crushing endgame short zugzwang,https://lichess.org/CwmxkVj2/black#124,
4VJZs,8/8/3p1k2/p1pPp1p1/PpP1RrPp/1P3P2/6KP/8 w - - 2 56,e4f4 e5f4 g2f2 f6e5 f2e2 e5d4 e2d2 h4h3 d2c2 d4e3,1187,75,88,191,crushing endgame veryLong zugzwang,https://lichess.org/oiX4F7Oo#111,
03WcF,8/8/8/1k4p1/2q5/2Q5/2K5/8 w - - 20 62,c3c4 b5c4 c2d2 c4d4 d2e2 d4e4,1328,76,90,695,crushing defensiveMove endgame long zugzwang,https://lichess.org/vzwyuexo#123,
04Xjf,8/1k1n1p1p/p2Bp1p1/Pp1pP1P1/1K1P1P1P/1P6/8/8 b - - 4 42,d7b8 d6b8 b7b8 b4c5 b8c7 b3b4 c7b7 c5d6,1515,76,89,336,crushing endgame quietMove veryLong zugzwang,https://lichess.org/u4KmjuJP/black#84,
05O4M,8/6p1/3knp1p/3p1B1P/3P2P1/4KP2/8/8 b - - 1 50,d6e7 f5e6 e7e6 e3f4 e6d6 f4f5,1464,77,71,116,crushing endgame long zugzwang,https://lichess.org/vWlwt8pa/black#100,
05VzD,8/5k2/4pNp1/pp1pP2n/2pP3P/P1P5/1P6/5K2 w - - 0 36,f6h5 g6h5 f1e2 f7g6 e2e3 g6f5 a3a4 b5a4 e3f3 a4a3 b2a3 a5a4 f3e3 f5g4,1395,77,97,7195,crushing endgame quietMove veryLong zugzwang,https://lichess.org/1Mr6VykZ#71,
09goD,8/6p1/3k1p2/2pb3P/2B2PP1/3K4/8/8 b - - 2 58,d5c4 d3c4 d6e6 c4c5,1434,75,85,324,crushing endgame short zugzwang,https://lichess.org/fyXIR1tR/black#116,
0AGoq,8/8/2p1k3/1p1p2pp/p2P1b2/P1P1NP1P/1P2K3/8 w - - 0 38,e2d3 f4e3 d3e3 e6f5 e3f2 f5f4,1458,75,99,1776,crushing endgame long zugzwang,https://lichess.org/27w2aePj#75,
0EoEG,3r4/3P2pp/1pBk4/1P6/4K3/6P1/7P/8 b - - 4 44,d8d7 c6d7 d6d7 e4d5,1208,82,92,74,crushing defensiveMove endgame short zugzwang,https://lichess.org/67pPNVR7/black#88,
0K7XB,8/5p2/3Np1k1/3pP3/2bP4/8/pK6/8 w - - 2 43,d6c4 d5c4 b2a2 g6f5 a2b2 f5e4 b2c3 e4d5,1610,75,100,715,crushing endgame veryLong zugzwang,https://lichess.org/A6zlOl30#85,
0LhAL,8/6p1/R1rk1p1p/7P/5PPK/8/8/8 w - - 5 65,a6c6 d6c6 h4g3 c6d5 g3f3 d5d4,1620,75,81,167,crushing defensiveMove endgame long zugzwang,https://lichess.org/w1Ffvd8O#129,
0MDP0,8/4n1k1/2p1p1P1/1p4K1/3PB3/1P6/8/8 b - - 15 60,e7d5 e4d5 c6d5 b3b4 e6e5 d4e5,1494,76,93,748,crushing endgame long quietMove zugzwang,https://lichess.org/EUxcGKi5/black#120,
0Tr6H,8/8/5k2/4bp1p/5N1P/5KP1/8/8 b - - 5 65,e5f4 f3f4 f6e6 f4g5 e6e5 g5h5 e5f6 h5h6 f5f4 g3f4,1684,74,94,11076,crushing endgame veryLong zugzwang,https://lichess.org/R0419Iyt/black#130,
0UiIt,8/6p1/1pb2p1p/p1k1p2P/P1P1B1P1/1PK2P2/8/8 b - - 10 42,c6e4 f3e4 c5c6 b3b4,1296,75,100,203,crushing endgame short zugzwang,https://lichess.org/taRHxfwT/black#84,
0VOpC,8/6pk/8/5r1r/4Q1K1/8/8/8 w - - 0 66,e4f5 h5f5 g4f5 h7h6 f5g4 h6g6,1736,75,89,1799,crushing defensiveMove endgame long zugzwang,https://lichess.org/szawhG6O#131,
0WTBy,8/8/5pp1/4p1k1/4PnP1/5P2/5KN1/8 w - - 5 45,g2f4 g5f4 f2e2 f4g3 g4g5 f6g5,1663,75,93,3371,crushing endgame long zugzwang,https://lichess.org/a2xaB6gJ#89,
0eKUI,8/8/1p1bk3/p5K1/P2p1p2/1P1N1P2/8/8 w - - 8 54,d3f4 d6f4 g5f4 e6d5,1589,75,99,2182,crushing defensiveMove endgame short zugzwang,https://lichess.org/6LI2pGkj#107,
0lIyD,8/7p/2N2p2/4b1k1/4P1P1/5K2/8/8 w - - 2 68,c6e5 f6e5 f3g3 h7h6 g3f3 g5h4,1610,75,92,1629,crushing endgame long quietMove zugzwang,https://lichess.org/Xp2wbZUo#135,
0oKSN,2k5/p4n2/Pp6/1Pp1Bp1p/2P1pP2/4P1KP/8/8 b - - 5 45,f7e5 f4e5 c8d7 g3f4 d7e6 h3h4,1578,75,88,241,crushing defensiveMove endgame long master zugzwang,https://lichess.org/HLrTWgQo/black#90,
0sLtO,3R4/8/8/8/8/5p1p/3rkP1K/8 w - - 13 53,d8d2 e2d2 h2h3 d2e1 h3g3 e1e2 g3g4 e2f2,1725,135,88,11,crushing endgame veryLong zugzwang,https://lichess.org/fmvcVXPA#105,
0sV2V,8/3n4/3B2p1/5k2/5P2/4K3/8/8 w - - 14 58,d6e5 d7e5 f4e5 f5e5 e3f3 e5f5 f3g3 f5g5,1508,75,88,338,crushing defensiveMove endgame master veryLong zugzwang,https://lichess.org/RSMlhJ2L#115,
0uN1O,8/8/5pk1/5r2/8/5Q2/5K2/8 w - - 4 60,f2e3 f5f3 e3f3 g6f5,1662,77,94,518,crushing defensiveMove endgame master short zugzwang,https://lichess.org/50sRUm38#119,
11dT4,8/7p/4k1p1/2N2p2/3KbP1P/6P1/8/8 b - - 4 47,e6f6 c5e4 f5e4 d4e4 f6e6 g3g4,1458,77,100,306,crushing defensiveMove endgame long zugzwang,https://lichess.org/DvvhiU1R/black#94,
13VSZ,8/8/6pk/6p1/R4rK1/8/8/8 w - - 12 63,a4f4 g5f4 g4f4 h6h5 f4g3 h5g5,1659,75,89,1030,crushing defensiveMove endgame long zugzwang,https://lichess.org/ZfMKxdWC#125,
15u0J,8/5p2/1p2k1n1/1p2p1PK/1P2P3/6B1/8/8 b - - 0 44,g6f4 g3f4 e5f4 h5g4 e6e5 g4f3,1426,83,81,110,crushing endgame long zugzwang,https://lichess.org/EqNoaCVk/black#88,
17Zju,6R1/8/8/3k1p2/4n3/5Kb1/8/8 w - - 0 53,g8g3 e4g3 f3g3 d5e4 g3f2 e4f4,1723,77,86,171,crushing defensiveMove endgame long zugzwang,https://lichess.org/x02ZBOfu#105,
18X1N,8/5k2/2p1rppp/1p3P2/p1pPR1P1/P1P1K1P1/1P6/8 b - - 0 34,e6e4 e3e4 g6f5 e4f5 f7e7 f5g6,1795,76,93,3033,crushing endgame long zugzwang,https://lichess.org/tQbz3kPz/black#68,
1C3uS,8/8/3k1q2/4R3/6N1/5PK1/8/8 b - - 14 72,f6e5 g4e5 d6e5 g3g4 e5f6 g4f4,1739,75,95,2093,crushing defensiveMove endgame long zugzwang,https://lichess.org/E8UeRrOr/black#144,
1CNGW,8/5k2/4Rq2/5p1p/1p6/1P3PPK/P7/8 b - - 8 62,f6g6 e6g6 f7g6 h3h4 g6h6 g3g4 h5g4 f3g4 f5f4 g4g5,1719,157,57,14,crushing endgame veryLong zugzwang,https://lichess.org/sqhYCkef/black#124,
1D4By,8/7p/5p2/2k1p1p1/2Pr2P1/2K2P1P/3R4/8 w - - 2 46,d2d4 e5d4 c3d3 h7h6 d3e4 c5c4,1278,76,91,4292,crushing endgame long quietMove zugzwang,https://lichess.org/7lQBsa0K#91,
1HhO8,8/5k2/5p2/4pKb1/4N3/8/8/8 w - - 15 59,e4g5 f6g5 f5e5 f7g6 e5e4 g6h5 e4f3 h5h4,1509,77,93,1279,crushing defensiveMove endgame veryLong zugzwang,https://lichess.org/aDpukK4E#117,
1RqY3,5k2/1r6/8/8/1RKP4/8/8/8 b - - 0 52,b7b4 c4b4 f8e7 b4c5 e7d7 c5d5,1665,75,98,1621,crushing defensiveMove endgame long zugzwang,https://lichess.org/R86uUtQp/black#104,
1UkiQ,8/8/p2pk3/2p1rR1p/1pP1P2P/1P1K4/P7/8 w - - 3 46,f5e5 e6e5 d3e3 a6a5 e3f3 e5d4 f3f4 d4c3 f4f5 c3b2 f5e6 b2a2,1728,75,97,1700,advantage endgame quietMove veryLong zugzwang,https://lichess.org/Cw1Z9Yo5#91,
1Xr83,8/8/8/8/6pk/4Rr2/7p/7K w - - 4 79,e3f3 g4f3 h1h2 h4g4 h2g1 g4g3 g1f1 f3f2 f1e2 g3g2,1651,80,96,18036,advancedPawn crushing defensiveMove endgame veryLong zugzwang,https://lichess.org/wJbtdIX9#157,
1YaGn,8/7p/4k3/2p1Pp2/1rR2K2/1P6/7P/8 b - - 2 37,b4c4 b3c4 h7h6 h2h3 h6h5 h3h4,1762,122,43,42,crushing defensiveMove endgame long quietMove zugzwang,https://lichess.org/wm9wVM1J/black#74,
01RvJ,8/8/2pp2kb/p3p3/P1P3NK/2P2P2/8/8 w - - 0 51,g4h6 g6h6 f3f4 h6g6 c4c5 d6d5 h4g4 d5d4 c3d4 e5d4,2737,117,82,199,crushing endgame quietMove veryLong zugzwang,https://lichess.org/cB5tNFFr#101,
01e8j,8/6k1/4r1p1/7p/4RP1P/5KP1/8/8 b - - 0 39,e6e4 f3e4 g7f6 f4f5 g6f5 e4f4,2019,82,80,49,crushing endgame long zugzwang,https://lichess.org/oIBGbrtd/black#78,
02UN2,8/8/3k4/8/p3R2r/P2K4/1P6/8 b - - 8 56,h4e4 d3e4 d6c5 e4e5 c5c4 e5d6,2398,82,79,113,crushing defensiveMove endgame long zugzwang,https://lichess.org/49fy2GPo/black#112,
02ZOs,2R5/8/8/1p6/nk6/1p6/1K6/8 w - - 8 55,b2b1 b4a3 c8c6 b3b2 c6a6 a3b3 a6a4 b3a4 b1b2 a4b4,2521,83,92,1812,advancedPawn crushing defensiveMove endgame veryLong zugzwang,https://lichess.org/vCdRWEpI#109,
02dWV,8/4k3/r5p1/2NPKp2/2P4P/p7/P7/8 b - - 1 47,a6a5 c5e6 f5f4 e6f4,2409,125,63,33,crushing endgame quietMove short zugzwang,https://lichess.org/Dw81hRCl/black#94,
031jj,8/8/1p3p1k/p1rR1P2/4K3/1P6/P7/8 b - - 1 50,c5d5 e4d5 b6b5 d5e6 h6g5 a2a3 b5b4 a3a4 g5f4 e6f6,2032,141,75,13,crushing endgame quietMove veryLong zugzwang,https://lichess.org/CaYI3n2q/black#100,
03qeA,6k1/6p1/7p/1p2P3/2p5/7P/1P1rRKP1/8 b - - 2 37,d2e2 f2e2 g8f7 e2e3 f7e7 e3e4 e7e6 e4d4,2671,87,88,326,crushing endgame veryLong zugzwang,https://lichess.org/9klerUJh/black#74,
055TQ,8/5p2/1rk1p1p1/3pP1Pp/3P3P/1R1K4/8/8 w - - 0 54,b3b6 c6b6 d3c3 b6a5 c3b3 a5b5,1948,76,87,166,crushing defensiveMove endgame long zugzwang,https://lichess.org/gQhrquzX#107,
08kas,8/1q6/8/5k2/2R5/2P5/2K5/8 b - - 22 83,b7e4 c4e4 f5e4 c2b3 e4d5 b3b4 d5c6 b4c4,1835,74,85,452,crushing defensiveMove endgame veryLong zugzwang,https://lichess.org/3nsvCAKq/black#166,
09AHO,8/8/4k3/4b2p/2N3pP/6P1/6K1/8 w - - 0 53,c4e5 e6e5 g2f1 e5d4 f1e2 d4e4,1906,131,83,10,crushing defensiveMove endgame long zugzwang,https://lichess.org/MPBLnI3V#105,
0Axfm,8/8/4rk2/6p1/5pP1/5P2/4R1K1/8 w - - 7 52,e2e6 f6e6 g2f2 e6d5 f2e1 d5c4 e1d2 c4d4,2235,83,87,116,crushing defensiveMove endgame veryLong zugzwang,https://lichess.org/mCkzHAoa#103,
0BP5b,8/8/6pB/5kbp/8/5K1P/8/8 w - - 6 40,h6g5 f5g5 f3g3 g5f6 g3f2 g6g5 f2e2 f6e6,2946,107,85,207,crushing defensiveMove endgame quietMove veryLong zugzwang,https://lichess.org/OTb8kShP#79,
0BbC2,8/8/1pRr3p/pP2k1p1/2K2p2/P6P/5PP1/8 b - - 3 45,d6c6 b5c6 e5d6 c4b5 d6c7 g2g4,2317,85,80,46,crushing defensiveMove endgame long zugzwang,https://lichess.org/TXHUCwlP/black#90,
0CB92,8/8/6qk/8/4QP2/5K2/8/8 b - - 1 70,g6e4 f3e4 h6g7 e4e5 g7f7 e5f5,1867,75,83,99,crushing defensiveMove endgame long zugzwang,https://lichess.org/jgmistce/black#140,
0CfmP,8/5n2/3p4/3PkB2/3pP2p/3K3P/8/8 w - - 8 43,f5e6 f7h6 e6d7 h6g8,2323,128,87,40,crushing defensiveMove endgame quietMove short zugzwang,https://lichess.org/DlKv4tv9#85,
0Dqu4,8/8/1p3k2/1P2pPp1/2B1Pn2/5K2/8/8 b - - 14 49,f6g7 f3g4 g7f6 c4f1 f6f7 g4g5,2049,77,84,118,crushing endgame long quietMove zugzwang,https://lichess.org/OsV7R2oe/black#98,
0FkzE,8/8/7p/6nk/4K3/5N2/8/8 w - - 0 68,f3g5 h6g5 e4f3 h5h4 f3g2 h4g4,2018,75,87,341,crushing defensiveMove endgame long zugzwang,https://lichess.org/hTTFYFza#135,
0Gvvw,8/8/4k3/3nBppp/3K4/5P1P/6P1/8 b - - 7 40,d5f4 e5f4 g5f4 d4c5 h5h4 c5c6,2163,75,43,81,crushing defensiveMove endgame long zugzwang,https://lichess.org/LDkIFJ6A/black#80,
0HLIg,8/8/4r2p/3k2pP/6P1/4R1K1/8/8 w - - 0 57,e3e6 d5e6 g3f3 e6d5 f3e3 d5e5,2011,82,92,459,crushing defensiveMove endgame long zugzwang,https://lichess.org/QP1xHRoA#113,
0JPY6,8/5kp1/p1p3r1/6R1/1P4K1/2P1P3/8/8 w - - 1 40,g5g6 f7g6 c3c4 g6f6 g4f4 f6e6,1900,76,89,183,crushing defensiveMove endgame long zugzwang,https://lichess.org/SH457GfE#79,
0KX4L,6k1/6p1/3q2p1/8/8/6QP/6PK/8 b - - 0 54,d6g3 h2g3 g8h7 g3f4 h7h6 g2g4 g6g5 f4f5 h6h7 f5g5,2788,102,94,152,crushing endgame quietMove veryLong zugzwang,https://lichess.org/UZ7yTZgo/black#108,
0Kko0,8/6p1/5k2/3R2rP/8/5K2/8/8 w - - 4 46,d5g5 f6g5 h5h6 g5h6 f3g4 h6g6,1894,92,74,37,crushing defensiveMove endgame long zugzwang,https://lichess.org/WJVFkjLB#91,
0M1Bl,8/8/p4k2/5P2/1pNp4/3Pn3/PP1K4/8 b - - 0 39,e3c4 d3c4 f6f5 d2d3 f5e5 a2a4 b4a3 b2a3,2357,93,90,502,crushing endgame master quietMove veryLong zugzwang,https://lichess.org/cFiI7HEQ/black#78,
0MwX9,8/p4p2/5k1p/2p4P/1P1rRKP1/8/PP6/8 b - - 2 34,d4e4 f4e4 c5b4 e4f4 b4b3 a2b3,1871,98,89,39,crushing endgame long zugzwang,https://lichess.org/26i9Naa1/black#68,
0PbeP,8/8/p1pBk3/P1P1b3/7p/2PK3P/8/8 b - - 7 50,e5d6 c5d6 e6d6 d3d4 c6c5 d4e4 c5c4 e4d4,2138,75,92,4408,crushing endgame veryLong zugzwang,https://lichess.org/fH8meSzw/black#100,
0QbrR,8/6k1/6q1/6Q1/5PK1/8/8/8 b - - 0 49,g6g5 g4g5 g7f7 g5f5,1859,78,88,52,crushing defensiveMove endgame short zugzwang,https://lichess.org/Amrfmb5K/black#98,
0SMxo,8/p7/1p1k4/1PnB2p1/2PK2P1/8/8/8 b - - 1 55,c5e6 d5e6 d6e6 d4e4,2069,79,75,40,crushing defensiveMove endgame short zugzwang,https://lichess.org/eH46KnoO/black#110,
0URfg,8/1p6/p3pk2/3p1n2/3P1P2/1P3Kr1/P7/4Q3 w - - 7 48,e1g3 f5g3 f3g3 f6f5 g3f3 a6a5,1831,143,54,10,crushing defensiveMove endgame long zugzwang,https://lichess.org/rdOGwfeF#95,
0VDu0,8/R2rk3/5pp1/8/5P2/5K2/8/8 w - - 8 63,a7d7 e7d7 f3e4 d7c6 e4d4 c6d6,2227,127,72,70,crushing defensiveMove endgame long zugzwang,https://lichess.org/k65R6jBr#125,
0W8cO,8/5k2/p4r2/1p3Rp1/6P1/P5K1/1P6/8 b - - 1 45,f6f5 g4f5 a6a5 g3g4 f7f6 b2b3 b5b4 a3a4,2047,74,87,208,crushing defensiveMove endgame quietMove veryLong zugzwang,https://lichess.org/c94Sesma/black#90,
0WBtT,8/5p2/5bp1/p2k4/P4P2/1K6/4N1P1/8 w - - 6 48,e2c3 f6c3 b3c3 d5c5,2028,81,87,225,crushing defensiveMove endgame master short zugzwang,https://lichess.org/gW9W4n1E#95,
0WNUX,8/5b2/8/Pk6/1p2Pp2/1B3P2/1K6/8 b - - 5 57,f7b3 b2b3 b5a5 b3c4 a5a4 e4e5 a4a3 e5e6 b4b3 e6e7,2325,87,91,508,advancedPawn crushing endgame master quietMove veryLong zugzwang,https://lichess.org/qHs2onHd/black#114,
